0.575880059,-0.392256606,0.942500048,0.443962063,0.851104803,-1,0.021395134,-0.483471112,-0.137792173,1,0.146815484,1,-0.120131274,-0.651584306,-0.992581366,1,0.112705054,-0.999853017,-0.736235217,0.661436975,0.294481482,0.387245636,1,1,-1,-0.276456809,-0.738657723,-0.970942464
0.545400311,-0.391952922,0.952121188,0.434475417,0.880480731,-1,0.029840453,-0.471852494,-0.097726349,1,0.13363625,1,-0.141685259,-0.661413542,-0.987595526,1,0.163408774,-0.999875575,-0.716078393,0.658102116,0.307135413,0.383611714,1,1,-1,-0.266240969,-0.746916111,-0.975777533
0.50677656,-0.382884155,0.954818258,0.424243307,0.911089729,-1,0.039446269,-0.46104644,-0.058645067,1,0.115974299,1,-0.166936576,-0.667888917,-0.987204482,0.999974444,0.20873833,-0.999894961,-0.691108637,0.650278179,0.320765573,0.36058885,1,1,-1,-0.247403575,-0.757346769,-0.979815539
0.461579566,-0.364853022,0.960111932,0.414264112,0.941143294,-1,0.050414288,-0.457670983,-0.022540578,1,0.096765376,1,-0.193963211,-0.672141373,-0.981492474,1,0.213172,-0.999914348,-0.662652882,0.637584923,0.335379455,0.305335109,1,1,-1,-0.222242943,-0.758244238,-0.983180522
0.410876509,-0.339873337,0.970433658,0.404058865,0.970220429,-1,0.061593387,-0.447121137,0.010513823,1,0.062610149,1,-0.221112375,-0.678764825,-0.974493705,1,0.248560559,-0.999927389,-0.632442843,0.620580298,0.349819512,0.297092744,1,1,-1,-0.191714532,-0.781850993,-0.985992253
0.35761341,-0.309146573,0.976912188,0.394130566,0.992407572,-1,0.071390955,-0.436315773,0.041964549,1,0.039829919,1,-0.24860366,-0.688413623,-0.965154836,1,0.308711943,-0.999937752,-0.601224889,0.601794531,0.363824156,0.241456453,1,1,-1,-0.156807783,-0.797797066,-0.988338103
0.30468533,-0.27339734,0.980755865,0.386663645,1,-1,0.079983807,-0.429202832,0.071632214,1,0.018975499,1,-0.275077086,-0.698244102,-0.958987119,1,0.335101687,-0.999948115,-0.570631854,0.583730666,0.37811601,0.205884095,1,1,-1,-0.1192877,-0.799145152,-0.990273726
0.251218631,-0.232407432,0.983954786,0.382684942,1,-1,0.087487607,-0.424134622,0.100316754,1,-0.002496857,1,-0.301409512,-0.706993259,-0.958546581,1,0.355314648,-0.999958408,-0.545774923,0.565275686,0.391391909,0.201551839,1,1,-1,-0.081593196,-0.832497942,-0.991901353
0.197883483,-0.220807852,0.986636061,0.381706569,1,-1,0.093123528,-0.4214599,0.128338925,1,-0.02195327,1,-0.330867993,-0.71501138,-0.950774803,1,0.357168744,-0.999964259,-0.529659103,0.545898726,0.401603092,0.156300249,1,1,-1,-0.043858178,-0.835504651,-0.993242586
0.149234163,-0.15225224,0.98886026,0.382853075,1,-1,0.096213329,-0.415500663,0.156179521,1,-0.036783826,1,-0.362391919,-0.723865531,-0.939702805,1,0.374346567,-0.999968277,-0.520512458,0.525737048,0.409003196,0.130391122,1,1,-1,-0.004884025,-0.861362543,-0.994366356
0.106881684,-0.089125815,0.990714113,0.38579432,1,-1,0.096893706,-0.405461326,0.161465679,1,-0.047455213,1,-0.396186519,-0.731448444,-0.912687527,1,0.408178557,-0.999972225,-0.516453016,0.506253844,0.414822185,0.110455536,1,1,-1,0.035762356,-0.877212223,-0.995309333
0.070125104,-0.037266673,0.992265675,0.38778968,1,-1,0.097414872,-0.393051096,0.209936585,1,-0.053282192,1,-0.429812799,-0.738781423,-0.895732316,1,0.411677842,-0.999976172,-0.519103997,0.488577262,0.420403734,0.091353217,1,1,-1,0.0765008,-0.878668906,-0.996094218
