csp_avg,csn_avg,delta_sei,cf
-0.0010741949806217018,0.000861151580313609,0.0021196725485366865,0.002300945024177736
-0.00020844479029628508,0.0004990015753852218,-0.002269047973737537,-0.002462067995230178
-0.00020178543229840877,0.00041074519396056534,-0.007337576894184967,-0.007954960478616019
0.002198304741317506,-0.0005693810412888396,0.0013102452592724386,0.0014176235222724326
0.00037320912977829987,-0.00019568447531459178,0.0015459634571500813,0.0016717804579201116
-0.003429899738491768,0.0026873011647270025,0.0022699236544165653,0.0024534265967606143
-0.0002690397404245133,0.0008884744515354552,-0.0021042042343962938,-0.0022735902413863183
-0.0014720772220300597,0.003644518055840591,-0.004228813011098455,-0.004565792469207057
-5.1278189522006825e-5,5.469501618753984e-6,0.001479787189186028,0.001596036564689526
-0.00031124467485232036,0.0007845745280283727,-0.0007676394009934616,-0.0008276198651161611
0.0011497732030740658,-0.003733379850925509,-0.0010732548558190157,-0.0011564869617679788
-0.0021928000002106388,0.01418602184713693,-0.0029880978809173394,-0.0032184526357363456
0.0011192708276972633,-0.004749972920982086,-0.006552053367502239,-0.007052716403090334
-0.0022248642437344658,0.000567105147965027,0.0024332542507997804,0.0026131682261705497
0.0011763637525050161,-0.001026180954177735,0.0004086348960439052,0.0004387096875274777
-0.00012256277973913052,0.00011228086908277169,-0.00322443106931303,-0.0034600739012761333
-0.002409993588852597,0.001346683301511053,-0.0026853723139197484,-0.002879234337120783
-0.0322909778910123,0.0039816631174313935,0.002689314178144499,0.0028803943854031526
0.0005893092437905344,-0.0009082015000979551,-0.0003192567609424893,-0.0003418836803614557
-0.0006487158721293576,0.0011517399792546133,0.000447853654104387,0.00047937084906730384
-0.001650502137035658,0.0070800994183499244,-0.005009956149974969,-0.005360765784565476
0.00042194605078296207,-0.00042610309257768027,-0.0012298927043802776,-0.0013145770334821456
-0.0056566038390595385,0.004257630925196407,0.0019357921136067056,0.0020679198547012465
-0.0019655758392373985,0.00932624726674097,-0.005015253094087417,-0.005356545429882773
-0.0008886993262774265,0.0007601678722679554,0.0015816955289227853,0.001687485217781446
-0.0004696160494968111,0.0012402757237900295,-0.006205301118862639,-0.006618584448233284
-0.008056480828955263,0.0031446545753934215,0.0024333252184424925,0.002592185484012371
-0.0012170881246296558,0.0023715378758033534,-0.005455852578377928,-0.005810927011452232
-0.004380247482980701,0.0018009355219341225,0.002276045502900651,0.002421736258690828
0.0004292913112331811,-0.0007137743592557123,0.000807546713551598,0.000859054321810556
-0.0002781905256979999,0.0020663683971218587,-0.004136354924803796,-0.004399286952683023
0.001475132995182886,-0.00036540545275492894,0.00046188962844594453,0.0004903139228458553
-0.001009081466983943,0.0003455420397469099,-0.0004887142365576818,-0.0005186091385423565
-0.003016066552686023,0.0008533477553231847,-0.0006258417023530982,-0.0006638349313519362
4.282292518292515e-5,-3.750418072657e-5,0.0019049171940772281,0.0020195938972712314
0.0009375046209945217,-0.0006026033629309896,0.0005816560045230392,0.0006165408435740953
0.0011823687197889483,-0.0010525667005579912,0.000978109000537436,0.0010364423535947345
0.0001670081821407367,-0.0002877287327994464,-0.0008880291604033332,-0.0009407380933426149
-0.00032213788746237774,0.0004352731356809232,0.0005779726039953369,0.0006120423709964671
-0.0010185907598013093,0.0030131534440897808,-0.0028696150438606394,-0.0030380228622710753
0.0013679747842920541,-0.0017665279793287964,-0.0040132182962054385,-0.004246399091381421
-0.002860331669468907,0.0003908390899347928,0.00017077698910674806,0.00018050397480284176
-0.001573885974703527,0.0002714779245026492,0.00012495052025382128,0.00013202512362332064
-0.0023526747501286097,0.00040496912963739666,0.0019547639064037433,0.0020647720192287907
-0.0010870818119435985,0.0008012946063996954,-0.0027358108046066924,-0.0028892668313567835
-0.03701720306571765,0.004617649783351111,0.0019639823446710976,0.0020725937812911006
-0.0011931620735627876,0.0021186490008667396,-0.002336419032686012,-0.0024653951450737213
