cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.0044314052552271825,0.0006999550753044705,-4699.202563829117,5,5
0.004442640159213778,0.0007011567263881091,-4706.352862414581,2,2
0.004453923875633187,0.0007070288635673782,-4712.813842589169,1,1
0.004465477296839776,0.0007137051863944519,-4719.8928700938495,1,1
0.004476678934427965,0.0007208910682618473,-4726.168856264737,0,0
0.004488281910598614,0.0007298333510582461,-4732.994615186118,0,0
0.004501305758135961,0.0007415752021847825,-4740.925302149849,0,0
0.004510714857194203,0.0007512205924707319,-4743.426275542843,0,1
0.004519442903906053,0.0007597323561508885,-4744.28043392702,0,3
0.004527304976825583,0.000763986325607701,-4741.690188985621,1,4
0.0045420916187389505,0.0007721933168937798,-4757.87695543595,1,7
0.004552035230385353,0.0007787251483980015,-4764.384753034855,2,9
0.004564821996848903,0.0007845327957694638,-4783.369542808344,4,8
0.00457821974002622,0.0007848651001855769,-4805.602249141417,3,8
0.004592198748999552,0.0007871891633586632,-4830.088938503846,3,10
0.0046057121169439,0.0007879055095142131,-4853.438685587685,4,9
0.004617069898482769,0.0007902506203570757,-4871.068445881789,4,10
0.004636574051630562,0.0007839010896512532,-4902.439100557925,8,8
0.004653479694281914,0.0007811370182265288,-4926.49424446001,3,9
0.004667089904390134,0.0007861470967461767,-4942.939720289034,3,9
0.004679871829304067,0.0007871010434964529,-4957.270390652924,3,9
0.0046931509748566564,0.000786418780412319,-4974.131351973195,5,9
0.004704829052861997,0.0007843280132851349,-4988.551812644968,5,8
0.004713055429956515,0.0007826790635174688,-4996.6978524422075,3,6
0.004725889160498054,0.0007784644303967918,-5009.6128707269045,5,5
0.004737313374246804,0.0007767163840472723,-5016.2585663090895,1,2
0.004748039376405921,0.0007726322982097927,-5021.837571864975,1,1
0.004758636745172605,0.0007716540985072789,-5027.086855443565,0,0
0.004769448377886523,0.0007719457864180425,-5032.723160743346,0,0
0.004780922177555031,0.0007736729450105039,-5039.373919320798,0,0
0.004794034929561217,0.0007774059884530255,-5047.464881552537,0,0
0.004803104514186974,0.0007810893342902724,-5049.141708362944,0,2
0.004811571881557544,0.0007837630057765876,-5049.365112583526,0,5
0.004822789562419788,0.0007843804825714705,-5057.335041351859,2,8
0.004840103976790428,0.0007819798973571679,-5078.640718157304,3,9
0.004852132212421343,0.0007788125335941459,-5093.125929320291,4,9
0.004864052966016167,0.0007725959321967996,-5107.869337619929,3,8
0.004877318116273543,0.0007676557481295495,-5128.5615246459165,2,8
0.004891059818399251,0.0007678039699368889,-5151.085223387127,2,7
0.004902816545156441,0.0007716312358181887,-5166.440164344207,0,8
0.004912411829179266,0.0007735416352689067,-5176.38991711173,2,8
0.004932059783486945,0.0007840456751543645,-5206.81888185615,8,8
0.004947116638682128,0.0007900826658930713,-5225.405122173104,1,7
0.0049616481715287,0.0007942143640235804,-5243.943680651688,5,8
0.004973346872119501,0.0007978513819279982,-5254.710931465902,2,8
0.004985278919099219,0.000799436185897961,-5267.080656824439,2,8
