x1,x2,x3,x4,u,x_next1,x_next2,x_next3,x_next4
8588.971543195414,4994.11965627089,9.604568180700748e-10,0.006083649463179263,2.5317835698592197,7659.6004721909785,7640.295121039161,9.744609418401452e-10,0.006182662194866562
7659.6004721909785,7640.295121039161,9.744609418401452e-10,0.006182662194866562,12.240819772310582,3275.2656952953917,20124.582254370787,1.0039323800649725e-9,0.006391032790078666
3275.2656952953917,20124.582254370787,1.0039323800649725e-9,0.006391032790078666,-3.184600511451912,4419.947303354518,16864.7353609025,1.0126436391134365e-9,0.006452623616394236
4419.947303354518,16864.7353609025,1.0126436391134365e-9,0.006452623616394236,3.547866065842043,3153.88771119396,20469.650420786013,1.027778348747545e-9,0.006559629878890286
3153.88771119396,20469.650420786013,1.027778348747545e-9,0.006559629878890286,-3.451115834487813,4394.224881270618,16937.415917207607,1.0362930038348468e-9,0.0066198306649880734
4394.224881270618,16937.415917207607,1.0362930038348468e-9,0.0066198306649880734,1.45881988703499,3871.727150742919,18424.994317462184,1.0490237513586104e-9,0.006709840301395536
3871.727150742919,18424.994317462184,1.0490237513586104e-9,0.006709840301395536,-5.810875629535327,5985.180314232828,12406.476812284829,1.0561006477770868e-9,0.006759875766503246
5985.180314232828,12406.476812284829,1.0561006477770868e-9,0.006759875766503246,-3.0217026342536957,7091.7946764855915,9255.03356820415,1.0647307609548332e-9,0.006820892870788281
7091.7946764855915,9255.03356820415,1.0647307609548332e-9,0.006820892870788281,5.254346091119069,5186.269199066814,14680.86642065261,1.0819069812619335e-9,0.00694233313514123
5186.269199066814,14680.86642065261,1.0819069812619335e-9,0.00694233313514123,-9.471348599297357,8686.267070662303,4714.026392547028,1.0867485328810151e-9,0.006976564141613409
8686.267070662303,4714.026392547028,1.0867485328810151e-9,0.006976564141613409,20.161199247893066,1531.731479094716,25086.233183267,1.1415121086046137e-9,0.007363756608517055
1531.731479094716,25086.233183267,1.1415121086046137e-9,0.007363756608517055,-15.882925032093928,7342.548590180825,8539.060211804423,1.1446167598035834e-9,0.007385707285417184
7342.548590180825,8539.060211804423,1.1446167598035834e-9,0.007385707285417184,1.9177406270363262,6644.010049183014,10527.931239946096,1.1576690755321912e-9,0.0074779904911609464
6644.010049183014,10527.931239946096,1.1576690755321912e-9,0.0074779904911609464,-0.32443417161447885,6762.524776647496,10190.18502409274,1.1684727170312133e-9,0.007554374995793407
